"Date","Time","Open","High","Low","Close","Vol","OI"
09/14/2012,16:59,79.947,81.051,79.929,80.631,0,0
09/17/2012,16:59,80.660,81.264,80.539,80.737,0,0
09/18/2012,16:59,80.750,80.900,80.447,80.882,0,0
09/19/2012,16:59,80.860,81.433,80.160,80.385,0,0
09/20/2012,16:59,80.376,80.435,79.582,80.081,0,0
09/21/2012,16:59,80.084,80.373,79.895,79.970,0,0
09/24/2012,16:59,79.975,80.037,79.323,79.545,0,0
09/25/2012,16:59,79.508,79.836,79.199,79.330,0,0
09/26/2012,16:59,79.283,79.369,78.812,78.861,0,0
09/27/2012,16:59,78.855,79.296,78.792,79.110,0,0
09/28/2012,16:59,79.090,79.465,78.980,79.201,0,0
10/01/2012,16:59,79.143,79.661,79.040,79.379,0,0
10/02/2012,16:59,79.353,79.679,79.295,79.403,0,0
10/03/2012,16:59,79.378,79.652,79.146,79.455,0,0
10/04/2012,16:59,79.455,80.067,79.436,80.031,0,0
10/05/2012,16:59,80.014,80.962,79.840,80.347,0,0
10/08/2012,16:59,80.404,80.529,79.726,80.168,0,0
10/09/2012,16:59,80.160,80.457,79.734,79.992,0,0
10/10/2012,16:59,79.982,80.201,79.588,79.641,0,0
10/11/2012,16:59,79.596,80.401,79.372,80.019,0,0
10/12/2012,16:59,79.997,80.296,79.810,80.039,0,0
10/15/2012,16:59,80.033,80.699,79.837,80.181,0,0
10/16/2012,16:59,80.157,80.493,79.848,79.960,0,0
10/17/2012,16:59,79.965,80.854,79.660,80.697,0,0
10/18/2012,16:59,80.693,81.126,80.256,80.447,0,0
10/19/2012,16:59,80.436,80.625,79.733,79.872,0,0
10/22/2012,16:59,79.622,80.612,79.622,80.561,0,0
10/23/2012,16:59,80.500,80.656,79.965,80.435,0,0
10/24/2012,16:59,80.440,80.743,80.109,80.302,0,0
10/25/2012,16:59,80.335,81.006,80.241,80.696,0,0
10/26/2012,16:59,80.658,80.814,79.615,79.825,0,0
10/29/2012,16:59,79.701,79.889,79.526,79.705,0,0
10/30/2012,16:59,79.656,80.007,79.119,79.657,0,0
10/31/2012,16:59,79.642,80.150,79.566,79.792,0,0
11/01/2012,16:59,79.793,80.513,79.745,80.392,0,0
11/02/2012,16:59,80.357,81.133,80.357,80.812,0,0
11/05/2012,16:59,80.729,80.979,80.421,80.574,0,0
11/06/2012,16:59,80.548,81.141,80.323,80.983,0,0
11/07/2012,16:59,80.948,81.341,79.967,80.250,0,0
11/08/2012,16:59,80.139,80.309,79.318,79.446,0,0
11/09/2012,16:59,79.412,79.666,78.878,79.343,0,0
11/12/2012,16:59,79.456,79.606,79.344,79.484,0,0
11/13/2012,16:59,79.479,79.637,79.061,79.181,0,0
11/14/2012,16:59,79.183,80.246,79.176,79.946,0,0
11/15/2012,16:59,79.912,81.248,79.816,81.077,0,0
11/16/2012,16:59,81.075,81.355,80.758,81.224,0,0
11/19/2012,16:59,81.247,81.717,81.112,81.695,0,0
11/20/2012,16:59,81.688,82.004,81.355,81.900,0,0
11/21/2012,16:59,81.903,82.830,81.803,82.800,0,0
11/22/2012,16:59,82.790,83.150,82.426,82.675,0,0
11/23/2012,16:59,82.635,83.110,82.266,82.958,0,0
11/26/2012,16:59,82.798,83.228,82.426,82.594,0,0
11/27/2012,16:59,82.591,83.003,82.406,82.614,0,0
11/28/2012,16:59,82.556,82.728,82.020,82.718,0,0
11/29/2012,16:59,82.693,82.882,82.451,82.715,0,0
11/30/2012,16:59,82.718,83.344,82.620,82.895,0,0
12/03/2012,16:59,82.856,83.116,82.512,82.637,0,0
12/04/2012,16:59,82.603,82.648,82.203,82.458,0,0
12/05/2012,16:59,82.443,83.178,82.359,83.130,0,0
12/06/2012,16:59,83.124,83.253,82.983,83.098,0,0
12/07/2012,16:59,83.059,83.816,82.785,83.320,0,0
12/10/2012,16:59,83.569,83.733,83.101,83.472,0,0
12/11/2012,16:59,83.455,83.723,83.382,83.644,0,0
12/12/2012,16:59,83.623,84.683,83.623,84.561,0,0
12/13/2012,16:59,84.495,85.045,84.406,84.922,0,0
12/14/2012,16:59,84.929,85.343,84.521,84.681,0,0
12/17/2012,16:59,85.404,85.494,84.634,85.269,0,0
12/18/2012,16:59,85.257,85.497,85.116,85.406,0,0
12/19/2012,16:59,85.358,85.812,85.230,85.342,0,0
12/20/2012,16:59,85.336,85.519,84.753,85.417,0,0
12/21/2012,16:59,85.365,85.485,84.501,84.765,0,0
12/24/2012,16:59,84.877,85.640,84.794,85.509,0,0
12/26/2012,16:59,85.208,86.206,85.208,86.092,0,0
12/27/2012,16:59,86.010,86.794,85.984,86.494,0,0
12/28/2012,16:59,86.449,87.072,86.215,86.237,0,0
12/31/2012,16:59,85.986,87.431,85.926,87.369,0,0
01/02/2013,16:59,87.228,88.656,87.023,88.645,0,0
01/03/2013,16:59,88.573,88.620,87.972,88.324,0,0
01/04/2013,16:59,88.281,89.637,88.278,89.250,0,0
01/07/2013,16:59,89.298,89.566,88.700,89.025,0,0
01/08/2013,16:59,89.046,89.055,88.070,88.202,0,0
01/09/2013,16:59,88.261,89.168,87.971,88.956,0,0
01/10/2013,16:59,88.943,90.251,88.943,90.231,0,0
01/11/2013,16:59,90.157,91.036,90.122,90.465,0,0
01/14/2013,16:59,90.690,91.129,90.306,90.945,0,0
01/15/2013,16:59,90.937,91.132,89.569,90.176,0,0
01/16/2013,16:59,90.204,90.302,88.954,89.626,0,0
01/17/2013,16:59,89.571,91.478,89.267,91.155,0,0
01/18/2013,16:59,91.077,91.407,90.278,90.796,0,0
01/21/2013,16:59,90.783,90.947,90.001,90.259,0,0
01/22/2013,16:59,90.236,90.848,88.923,89.399,0,0
01/23/2013,16:59,89.423,89.501,88.473,88.680,0,0
01/24/2013,16:59,88.672,90.295,88.375,90.092,0,0
01/25/2013,16:59,90.079,90.648,89.920,90.348,0,0
01/28/2013,16:59,90.442,90.592,89.684,90.244,0,0
01/29/2013,16:59,90.264,90.634,89.772,90.622,0,0
01/30/2013,16:59,90.629,91.202,90.542,90.956,0,0
01/31/2013,16:59,90.935,91.993,90.457,91.968,0,0
02/01/2013,16:59,91.925,93.185,91.819,93.087,0,0
02/04/2013,16:59,93.039,93.585,92.341,92.478,0,0
02/05/2013,16:59,92.439,94.054,92.038,94.038,0,0
02/06/2013,16:59,93.984,94.343,93.414,94.049,0,0
02/07/2013,16:59,93.966,94.502,93.252,93.830,0,0
02/08/2013,16:59,93.811,93.951,92.049,92.390,0,0
02/11/2013,16:59,92.449,94.035,91.988,93.859,0,0
02/12/2013,16:59,93.877,93.941,92.689,93.255,0,0
02/13/2013,16:59,93.245,93.419,92.626,93.276,0,0
02/14/2013,16:59,93.068,93.557,92.563,92.757,0,0
02/15/2013,16:59,92.770,93.291,92.040,92.817,0,0
02/18/2013,16:59,93.030,93.535,92.803,92.955,0,0
02/19/2013,16:59,92.918,92.965,92.142,92.477,0,0
02/20/2013,16:59,92.474,92.727,91.909,92.032,0,0
02/21/2013,16:59,91.961,92.293,91.022,91.410,0,0
02/22/2013,16:59,91.347,91.925,90.853,91.464,0,0
02/25/2013,16:59,92.290,92.349,88.511,89.484,0,0
02/26/2013,16:59,89.459,90.413,88.581,89.636,0,0
02/27/2013,16:59,89.601,90.300,88.734,90.108,0,0
02/28/2013,16:59,90.168,90.587,89.505,89.784,0,0
03/01/2013,16:59,89.801,91.182,89.644,91.081,0,0
03/04/2013,16:59,91.028,91.159,90.435,90.973,0,0
03/05/2013,16:59,90.969,91.099,90.527,90.830,0,0
03/06/2013,16:59,90.789,91.244,90.508,91.136,0,0
03/07/2013,16:59,91.021,92.297,90.872,92.104,0,0
03/08/2013,16:59,92.086,94.279,92.070,93.333,0,0
03/11/2013,16:59,93.201,93.907,93.201,93.843,0,0
03/12/2013,16:59,93.815,94.233,93.042,93.676,0,0
03/13/2013,16:59,93.578,93.761,93.051,93.502,0,0
03/14/2013,16:59,93.495,94.153,93.165,94.009,0,0
03/15/2013,16:59,93.986,94.362,93.254,93.476,0,0
03/18/2013,16:59,92.143,93.534,91.988,93.166,0,0
03/19/2013,16:59,93.123,93.665,92.181,92.646,0,0
03/20/2013,16:59,92.635,93.754,92.322,93.565,0,0
03/21/2013,16:59,93.535,93.685,92.230,92.582,0,0
03/22/2013,16:59,92.600,92.895,91.791,92.323,0,0
03/25/2013,16:59,92.206,93.128,91.447,92.171,0,0
03/26/2013,16:59,92.178,93.045,91.880,92.927,0,0
03/27/2013,16:59,92.910,93.260,92.314,92.917,0,0
03/28/2013,16:59,92.921,92.979,92.277,92.635,0,0
03/29/2013,16:59,92.593,92.773,92.421,92.563,0,0
04/01/2013,16:59,92.591,92.755,91.561,91.682,0,0
04/02/2013,16:59,91.706,92.209,91.171,92.053,0,0
04/03/2013,16:59,92.044,92.325,91.358,91.689,0,0
04/04/2013,16:59,91.713,95.199,91.412,95.091,0,0
04/05/2013,16:59,95.080,96.255,93.898,95.846,0,0
04/08/2013,16:59,96.434,97.711,96.425,97.708,0,0
04/09/2013,16:59,97.700,97.992,96.989,97.400,0,0
04/10/2013,16:59,97.415,98.448,97.355,98.379,0,0
04/11/2013,16:59,98.365,98.872,97.868,98.632,0,0
04/12/2013,16:59,98.610,98.757,96.730,97.020,0,0
04/15/2013,16:59,96.818,97.345,93.938,94.328,0,0
04/16/2013,16:59,94.330,96.131,93.434,95.499,0,0
04/17/2013,16:59,95.517,96.260,94.545,95.578,0,0
04/18/2013,16:59,95.520,96.231,94.991,95.648,0,0
04/19/2013,16:59,95.663,97.149,95.649,96.907,0,0
04/22/2013,16:59,97.266,97.446,96.248,96.733,0,0
04/23/2013,16:59,96.755,97.002,95.786,96.918,0,0
04/24/2013,16:59,96.905,97.159,96.577,96.999,0,0
04/25/2013,16:59,96.976,97.580,96.673,97.263,0,0
04/26/2013,16:59,97.295,97.425,95.860,96.385,0,0
04/29/2013,16:59,96.270,96.990,95.819,96.631,0,0
04/30/2013,16:59,96.597,96.950,96.158,96.686,0,0
05/01/2013,16:59,96.698,97.082,96.178,96.571,0,0
05/02/2013,16:59,96.570,97.735,96.259,96.919,0,0
05/03/2013,16:59,96.952,98.375,96.735,98.195,0,0
05/06/2013,16:59,98.400,98.730,98.241,98.629,0,0
05/07/2013,16:59,98.622,98.895,98.133,98.555,0,0
05/08/2013,16:59,98.510,98.701,98.060,98.679,0,0
05/09/2013,16:59,98.636,100.259,98.305,99.917,0,0
05/10/2013,16:59,99.860,100.958,99.854,100.529,0,0
05/13/2013,16:59,100.618,101.040,100.302,100.725,0,0
05/14/2013,16:59,100.739,100.885,99.996,100.546,0,0
05/15/2013,16:59,100.555,100.808,100.062,100.629,0,0
05/16/2013,16:59,100.611,100.780,100.223,100.322,0,0
05/17/2013,16:59,100.260,100.429,99.364,100.381,0,0
05/20/2013,16:59,100.015,100.145,99.125,99.843,0,0
05/21/2013,16:59,99.823,100.196,99.393,99.792,0,0
05/22/2013,16:59,99.760,100.293,98.922,99.485,0,0
05/23/2013,16:59,99.440,99.681,97.295,99.017,0,0
05/24/2013,16:59,98.929,99.359,97.400,98.061,0,0
05/27/2013,16:59,98.000,98.168,97.530,97.596,0,0
05/28/2013,16:59,97.634,99.009,97.634,98.397,0,0
05/29/2013,16:59,98.385,98.487,97.023,97.680,0,0
05/30/2013,16:59,97.692,98.157,97.105,97.790,0,0
05/31/2013,16:59,97.761,98.254,96.765,96.817,0,0
06/03/2013,16:59,96.785,97.155,96.016,96.798,0,0
06/04/2013,16:59,96.823,97.353,96.520,96.746,0,0
06/05/2013,16:59,96.678,97.058,95.590,95.743,0,0
06/06/2013,16:59,95.769,96.130,93.965,94.464,0,0
06/07/2013,16:59,94.423,95.700,92.940,95.626,0,0
06/10/2013,16:59,95.725,97.397,95.628,96.855,0,0
06/11/2013,16:59,96.810,97.155,93.700,94.211,0,0
06/12/2013,16:59,94.189,95.335,93.267,93.982,0,0
06/13/2013,16:59,94.020,94.089,91.786,93.882,0,0
06/14/2013,16:59,93.809,94.304,92.315,92.489,0,0
06/17/2013,16:59,92.515,93.674,92.464,92.742,0,0
06/18/2013,16:59,92.730,93.815,92.669,93.311,0,0
06/19/2013,16:59,93.300,94.553,92.849,93.878,0,0
06/20/2013,16:59,93.875,95.107,93.455,93.656,0,0
06/21/2013,16:59,93.628,94.561,92.909,93.501,0,0
06/24/2013,16:59,93.398,94.005,92.166,93.046,0,0
06/25/2013,16:59,93.027,93.327,92.485,93.020,0,0
06/26/2013,16:59,92.986,93.428,92.789,93.301,0,0
06/27/2013,16:59,93.270,94.205,93.211,93.839,0,0
06/28/2013,16:59,93.835,94.580,93.828,94.235,0,0
07/01/2013,16:59,94.225,95.092,94.225,94.943,0,0
07/02/2013,16:59,94.906,95.658,94.427,95.405,0,0
07/03/2013,16:59,95.400,95.596,94.200,95.059,0,0
07/04/2013,16:59,95.040,95.470,94.535,95.085,0,0
07/05/2013,16:59,95.116,95.764,94.754,95.662,0,0
07/08/2013,16:59,95.652,95.977,95.299,95.628,0,0
07/09/2013,16:59,95.575,96.176,95.412,96.071,0,0
07/10/2013,16:59,96.076,96.116,94.851,95.185,0,0
07/11/2013,16:59,95.210,95.805,94.422,95.431,0,0
07/12/2013,16:59,95.405,96.012,95.105,95.438,0,0
07/15/2013,16:59,95.612,96.363,95.300,95.716,0,0
07/16/2013,16:59,95.718,95.870,95.294,95.546,0,0
07/17/2013,16:59,95.515,96.115,95.175,95.654,0,0
07/18/2013,16:59,95.665,96.885,95.584,96.757,0,0
07/19/2013,16:59,96.716,97.083,96.305,97.026,0,0
07/22/2013,16:59,96.859,97.062,95.903,96.420,0,0
07/23/2013,16:59,96.380,97.100,95.915,96.644,0,0
07/24/2013,16:59,96.610,97.650,96.485,97.198,0,0
07/25/2013,16:59,97.153,97.335,96.364,96.558,0,0
07/26/2013,16:59,96.503,96.645,95.265,95.612,0,0
07/29/2013,16:59,95.325,95.600,95.069,95.395,0,0
07/30/2013,16:59,95.385,95.797,94.990,95.110,0,0
07/31/2013,16:59,95.079,95.704,94.701,95.256,0,0
08/01/2013,16:59,95.215,96.315,94.965,96.203,0,0
08/02/2013,16:59,96.183,96.299,95.085,95.192,0,0
08/05/2013,16:59,95.139,95.350,94.616,94.824,0,0
08/06/2013,16:59,94.826,95.118,93.962,94.216,0,0
08/07/2013,16:59,94.165,94.257,92.371,92.401,0,0
08/08/2013,16:59,92.441,93.658,92.302,93.621,0,0
08/09/2013,16:59,93.615,93.850,92.995,93.537,0,0
08/12/2013,16:59,93.520,94.066,93.265,94.023,0,0
08/13/2013,16:59,94.026,95.085,93.964,94.921,0,0
08/14/2013,16:59,94.940,95.168,94.556,94.893,0,0
08/15/2013,16:59,94.862,95.255,94.181,94.465,0,0
08/16/2013,16:59,94.443,94.850,94.000,94.376,0,0
08/19/2013,16:59,94.289,95.000,94.235,94.296,0,0
08/20/2013,16:59,94.319,94.464,93.280,93.560,0,0
08/21/2013,16:59,93.565,93.803,93.206,93.293,0,0
08/22/2013,16:59,93.220,94.112,93.104,93.826,0,0
08/23/2013,16:59,93.819,94.107,93.535,94.018,0,0
08/26/2013,16:59,93.725,94.083,93.464,93.768,0,0
08/27/2013,16:59,93.792,93.815,92.365,92.601,0,0
08/28/2013,16:59,92.600,93.357,92.258,93.077,0,0
08/29/2013,16:59,93.085,93.760,92.911,93.311,0,0
08/30/2013,16:59,93.307,93.441,92.935,93.140,0,0
09/02/2013,16:59,93.430,94.344,93.255,94.131,0,0
09/03/2013,16:59,94.140,94.850,94.060,94.510,0,0
09/04/2013,16:59,94.516,95.122,94.345,95.015,0,0
09/05/2013,16:59,95.040,95.408,94.865,95.273,0,0
09/06/2013,16:59,95.298,95.557,94.746,95.179,0,0
09/09/2013,16:59,95.725,96.115,95.583,95.956,0,0
09/10/2013,16:59,96.010,97.112,95.918,97.003,0,0
09/11/2013,16:59,96.982,97.185,96.565,96.798,0,0
09/12/2013,16:59,96.776,96.915,95.893,96.384,0,0
09/13/2013,16:59,96.381,96.691,95.860,95.924,0,0
09/16/2013,16:59,95.657,96.105,95.486,95.944,0,0
09/17/2013,16:59,95.955,96.670,95.903,96.238,0,0
09/18/2013,16:59,96.254,96.405,95.644,95.762,0,0
09/19/2013,16:59,95.667,97.460,95.644,96.885,0,0
09/20/2013,16:59,96.844,96.917,96.346,96.393,0,0
09/23/2013,16:59,96.229,96.440,95.832,96.105,0,0
09/24/2013,16:59,96.094,96.451,95.506,95.840,0,0
09/25/2013,16:59,95.820,95.973,95.338,95.416,0,0
09/26/2013,16:59,95.420,96.068,95.235,95.997,0,0
09/27/2013,16:59,95.995,96.043,95.159,95.300,0,0
09/30/2013,16:59,94.722,95.632,94.610,95.300,0,0
10/01/2013,16:59,95.260,95.598,94.680,94.899,0,0
10/02/2013,16:59,94.860,94.933,93.965,94.162,0,0
10/03/2013,16:59,94.145,94.745,93.890,94.123,0,0
10/04/2013,16:59,94.097,94.693,93.847,94.643,0,0
10/07/2013,16:59,94.385,94.495,93.677,93.760,0,0
10/08/2013,16:59,93.765,94.310,93.373,93.393,0,0
10/09/2013,16:59,93.411,93.935,93.313,93.648,0,0
10/10/2013,16:59,93.653,94.555,93.629,94.382,0,0
10/11/2013,16:59,94.385,95.227,94.100,95.110,0,0
10/14/2013,16:59,94.805,95.278,94.630,95.213,0,0
10/15/2013,16:59,95.290,95.334,94.387,94.562,0,0
10/16/2013,16:59,94.539,95.642,94.535,95.604,0,0
10/17/2013,16:59,95.595,95.845,94.846,95.099,0,0
10/18/2013,16:59,95.093,95.311,94.819,94.987,0,0
10/21/2013,16:59,95.064,95.425,94.995,95.269,0,0
10/22/2013,16:59,95.270,95.727,95.122,95.359,0,0
10/23/2013,16:59,95.392,95.415,93.555,93.755,0,0
10/24/2013,16:59,93.750,94.091,93.268,93.340,0,0
10/25/2013,16:59,93.383,93.499,92.885,93.165,0,0
10/28/2013,16:59,93.530,93.598,93.291,93.503,0,0
10/29/2013,16:59,93.485,93.935,93.238,93.776,0,0
10/30/2013,16:59,93.786,94.110,93.722,93.998,0,0
10/31/2013,16:59,94.030,94.425,93.692,94.267,0,0
11/01/2013,16:59,94.260,94.742,93.790,94.667,0,0
11/04/2013,16:59,94.790,94.889,94.530,94.612,0,0
11/05/2013,16:59,94.598,94.652,93.929,94.199,0,0
11/06/2013,16:59,94.190,94.800,94.095,94.670,0,0
11/07/2013,16:59,94.669,95.205,93.450,93.765,0,0
11/08/2013,16:59,93.784,94.638,93.636,94.547,0,0
11/11/2013,16:59,94.605,94.761,94.397,94.644,0,0
11/12/2013,16:59,94.627,95.165,94.627,94.917,0,0
11/13/2013,16:59,94.935,95.073,94.680,94.860,0,0
11/14/2013,16:59,94.877,95.574,94.841,95.550,0,0
11/15/2013,16:59,95.554,96.015,95.495,95.943,0,0
11/18/2013,16:59,96.035,96.159,95.635,95.871,0,0
11/19/2013,16:59,95.855,95.950,95.416,95.632,0,0
11/20/2013,16:59,95.684,95.955,95.415,95.732,0,0
11/21/2013,16:59,95.701,96.446,95.620,96.148,0,0
11/22/2013,16:59,96.173,96.331,95.689,96.238,0,0
11/25/2013,16:59,96.177,96.500,95.936,96.418,0,0
11/26/2013,16:59,96.432,96.510,95.891,96.048,0,0
11/27/2013,16:59,96.060,96.667,95.941,96.403,0,0
11/28/2013,16:59,96.419,96.736,96.264,96.670,0,0
11/29/2013,16:59,96.680,96.843,96.350,96.440,0,0
12/02/2013,16:59,96.434,97.000,96.226,96.720,0,0
12/03/2013,16:59,96.715,97.085,95.755,96.262,0,0
12/04/2013,16:59,96.266,96.451,95.165,95.781,0,0
12/05/2013,16:59,95.815,95.963,95.377,95.542,0,0
12/06/2013,16:59,95.544,96.734,95.405,96.698,0,0
12/09/2013,16:59,96.726,97.175,96.540,97.175,0,0
12/10/2013,16:59,97.165,97.260,96.633,96.978,0,0
12/11/2013,16:59,96.940,97.045,96.300,96.711,0,0
12/12/2013,16:59,96.695,97.365,96.578,97.116,0,0
12/13/2013,16:59,97.160,97.602,96.818,97.500,0,0
12/16/2013,16:59,97.375,97.522,96.946,97.227,0,0
12/17/2013,16:59,97.215,97.462,96.638,96.760,0,0
12/18/2013,16:59,96.810,97.585,96.419,97.478,0,0
12/19/2013,16:59,97.400,97.759,96.806,97.720,0,0
12/20/2013,16:59,97.740,97.991,97.188,97.818,0,0
12/23/2013,16:59,97.734,98.320,97.576,98.090,0,0
12/24/2013,16:59,98.091,98.350,97.997,98.045,0,0
12/26/2013,16:59,98.115,98.678,98.115,98.397,0,0
12/27/2013,16:59,98.390,98.625,98.006,98.175,0,0
12/30/2013,16:59,98.195,98.790,98.067,98.705,0,0
12/31/2013,16:59,98.691,99.119,98.419,99.088,0,0
01/02/2014,16:59,98.925,99.140,98.069,98.194,0,0
01/03/2014,16:59,98.204,98.625,97.702,98.548,0,0
01/06/2014,16:59,98.552,98.686,97.486,97.803,0,0
01/07/2014,16:59,97.790,98.000,96.947,97.126,0,0
01/08/2014,16:59,97.159,97.257,96.774,96.877,0,0
01/09/2014,16:59,96.841,96.957,96.308,96.628,0,0
01/10/2014,16:59,96.676,96.815,95.094,95.571,0,0
01/13/2014,16:59,95.376,95.450,94.566,94.840,0,0
01/14/2014,16:59,94.810,95.232,94.660,95.172,0,0
01/15/2014,16:59,95.158,95.668,94.950,95.584,0,0
01/16/2014,16:59,95.555,95.891,95.282,95.435,0,0
01/17/2014,16:59,95.447,95.496,94.936,95.127,0,0
01/20/2014,16:59,95.053,95.222,94.800,95.137,0,0
01/21/2014,16:59,95.145,95.569,94.766,95.071,0,0
01/22/2014,16:59,95.057,95.352,94.156,94.252,0,0
01/23/2014,16:59,94.253,94.346,92.407,93.029,0,0
01/24/2014,16:59,93.002,93.259,92.020,92.249,0,0
01/27/2014,16:59,92.272,93.221,91.914,92.241,0,0
01/28/2014,16:59,92.251,92.884,91.841,92.279,0,0
01/29/2014,16:59,92.602,92.800,91.276,91.518,0,0
01/30/2014,16:59,91.532,92.190,91.245,92.010,0,0
01/31/2014,16:59,92.001,92.188,91.061,91.683,0,0
02/03/2014,16:59,91.743,92.206,90.805,90.811,0,0
02/04/2014,16:59,90.815,91.965,90.815,91.694,0,0
02/05/2014,16:59,91.745,91.815,91.040,91.530,0,0
02/06/2014,16:59,91.525,92.355,91.100,92.208,0,0
02/07/2014,16:59,92.199,93.375,91.996,92.701,0,0
02/10/2014,16:59,92.849,92.960,92.270,92.446,0,0
02/11/2014,16:59,92.469,93.296,92.094,93.219,0,0
02/12/2014,16:59,93.196,93.405,92.886,93.180,0,0
02/13/2014,16:59,93.130,93.270,92.279,93.043,0,0
02/14/2014,16:59,93.070,93.327,92.629,92.702,0,0
02/17/2014,16:59,92.528,93.010,92.333,92.940,0,0
02/18/2014,16:59,92.918,93.706,92.883,93.467,0,0
02/19/2014,16:59,93.444,93.570,92.200,92.336,0,0
02/20/2014,16:59,92.338,92.440,91.789,92.112,0,0
02/21/2014,16:59,92.131,92.377,91.567,92.140,0,0
02/24/2014,16:59,92.247,92.723,91.864,92.618,0,0
02/25/2014,16:59,92.650,92.783,92.008,92.205,0,0
02/26/2014,16:59,92.212,92.430,91.884,91.960,0,0
02/27/2014,16:59,91.950,92.043,91.350,91.762,0,0
02/28/2014,16:59,91.774,92.460,91.247,92.017,0,0
03/03/2014,16:59,91.760,91.862,91.100,91.576,0,0
03/04/2014,16:59,91.546,92.157,91.506,92.114,0,0
03/05/2014,16:59,92.159,92.774,92.067,92.728,0,0
03/06/2014,16:59,92.717,94.082,92.693,93.794,0,0
03/07/2014,16:59,93.815,93.906,93.000,93.120,0,0
03/10/2014,16:59,92.869,93.170,92.560,93.005,0,0
03/11/2014,16:59,92.973,93.257,92.565,92.740,0,0
03/12/2014,16:59,92.708,92.806,92.009,92.391,0,0
03/13/2014,16:59,92.400,92.910,91.756,91.959,0,0
03/14/2014,16:59,91.935,92.030,91.175,91.330,0,0
03/17/2014,16:59,91.257,92.165,91.172,92.041,0,0
03/18/2014,16:59,92.025,92.213,90.926,91.067,0,0
03/19/2014,16:59,91.024,91.356,90.649,91.038,0,0
03/20/2014,16:59,91.031,91.226,90.771,91.072,0,0
03/21/2014,16:59,91.064,91.500,90.648,91.075,0,0
03/24/2014,16:59,91.113,91.387,90.977,91.335,0,0
03/25/2014,16:59,91.321,91.692,91.124,91.565,0,0
03/26/2014,16:59,91.568,92.031,91.536,91.893,0,0
03/27/2014,16:59,91.876,92.731,91.649,92.613,0,0
03/28/2014,16:59,92.600,93.142,92.522,92.956,0,0
03/31/2014,16:59,93.031,93.901,92.923,93.402,0,0
04/01/2014,16:59,93.387,94.018,93.240,93.975,0,0
04/02/2014,16:59,93.987,94.249,93.900,94.135,0,0
04/03/2014,16:59,94.123,94.468,94.071,94.148,0,0
04/04/2014,16:59,94.154,94.886,93.937,94.021,0,0
04/07/2014,16:59,94.052,94.204,93.664,93.961,0,0
04/08/2014,16:59,93.930,93.984,92.903,93.189,0,0
04/09/2014,16:59,93.204,93.854,93.142,93.722,0,0
04/10/2014,16:59,93.701,93.854,92.763,92.831,0,0
04/11/2014,16:59,92.855,93.167,92.327,92.548,0,0
04/14/2014,16:59,92.536,92.995,92.275,92.885,0,0
04/15/2014,16:59,92.897,92.961,92.370,92.838,0,0
04/16/2014,16:59,92.800,93.274,92.693,92.811,0,0
04/17/2014,16:59,92.801,93.097,92.576,92.998,0,0
04/18/2014,16:59,92.982,93.152,92.849,92.899,0,0
04/21/2014,16:59,92.901,93.251,92.878,93.143,0,0
04/22/2014,16:59,93.132,93.210,92.927,93.048,0,0
04/23/2014,16:59,93.022,93.095,92.552,92.931,0,0
04/24/2014,16:59,92.934,93.090,92.554,92.814,0,0
04/25/2014,16:59,92.793,92.950,92.375,92.550,0,0
04/28/2014,16:59,92.554,93.106,92.428,92.924,0,0
04/29/2014,16:59,92.911,93.780,92.901,93.755,0,0
04/30/2014,16:59,93.745,93.770,93.044,93.266,0,0
05/01/2014,16:59,93.287,93.356,92.979,93.329,0,0
05/02/2014,16:59,93.347,93.703,93.011,93.052,0,0
05/05/2014,16:59,93.025,93.265,92.716,93.216,0,0
05/06/2014,16:59,93.229,93.452,93.011,93.359,0,0
05/07/2014,16:59,93.330,93.541,93.177,93.476,0,0
05/08/2014,16:59,93.472,93.925,93.345,93.848,0,0
05/09/2014,16:59,93.855,94.048,93.233,93.377,0,0
05/12/2014,16:59,93.430,93.858,93.384,93.722,0,0
05/13/2014,16:59,93.719,93.905,93.615,93.753,0,0
05/14/2014,16:59,93.742,93.782,93.301,93.561,0,0
05/15/2014,16:59,93.536,93.965,93.047,93.333,0,0
05/16/2014,16:59,93.331,93.521,93.145,93.441,0,0
05/19/2014,16:59,93.462,93.548,92.994,93.321,0,0
05/20/2014,16:59,93.305,93.414,92.745,92.884,0,0
05/21/2014,16:59,92.914,92.952,92.470,92.861,0,0
05/22/2014,16:59,92.887,93.480,92.810,93.392,0,0
05/23/2014,16:59,93.373,93.867,93.239,93.776,0,0
05/26/2014,16:59,93.713,93.889,93.713,93.871,0,0
05/27/2014,16:59,93.840,94.055,93.815,93.895,0,0
05/28/2014,16:59,93.881,93.967,93.501,93.616,0,0
05/29/2014,16:59,93.626,93.931,93.334,93.910,0,0
05/30/2014,16:59,93.905,93.922,93.549,93.770,0,0
06/02/2014,16:59,93.930,94.060,93.641,93.911,0,0
06/03/2014,16:59,93.912,94.000,93.705,93.971,0,0
06/04/2014,16:59,93.943,93.991,93.613,93.891,0,0
06/05/2014,16:59,93.896,93.968,93.439,93.718,0,0
06/06/2014,16:59,93.724,93.856,93.427,93.758,0,0
06/09/2014,16:59,93.789,94.095,93.689,93.997,0,0
06/10/2014,16:59,93.993,94.041,93.680,93.857,0,0
06/11/2014,16:59,93.855,93.930,93.536,93.903,0,0
